month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,storey,town_premium,flat_model_premium
2021-06,BEDOK,3 ROOM,2,BEDOK STH AVE 1,07 TO 09,73,Improved,1976,53,338000,8,-18500,-28500
2021-06,BEDOK,3 ROOM,18,BEDOK STH RD,04 TO 06,65,Improved,1976,53,308000,5,-18500,-28500
2021-06,BEDOK,3 ROOM,18,BEDOK STH RD,07 TO 09,65,Improved,1976,53,290000,8,-18500,-28500
2021-06,BEDOK,3 ROOM,32,CHAI CHEE AVE,04 TO 06,65,Improved,1974,51,300000,5,-18500,-28500
2021-06,BEDOK,3 ROOM,20,CHAI CHEE RD,04 TO 06,65,Improved,1972,50,280000,5,-18500,-28500
2021-06,BEDOK,3 ROOM,30,NEW UPP CHANGI RD,07 TO 09,65,Improved,1977,55,285000,8,-18500,-28500
2021-06,BEDOK,3 ROOM,57,NEW UPP CHANGI RD,04 TO 06,60,Improved,1985,63,295500,5,-18500,-28500
2021-06,BEDOK,3 ROOM,30,NEW UPP CHANGI RD,07 TO 09,65,Improved,1977,55,315000,8,-18500,-28500
2021-06,BEDOK,3 ROOM,30,NEW UPP CHANGI RD,13 TO 15,65,Improved,1977,55,315000,14,-18500,-28500
2021-07,BEDOK,3 ROOM,502,BEDOK NTH ST 3,07 TO 09,59,Improved,1978,55,266000,8,-18500,-28500
2021-07,BEDOK,3 ROOM,534,BEDOK NTH ST 3,10 TO 12,60,Improved,1986,63,308000,11,-18500,-28500
2021-07,BEDOK,3 ROOM,620,BEDOK RESERVOIR RD,04 TO 06,61,Improved,1986,64,255000,5,-18500,-28500
2021-07,BEDOK,3 ROOM,620,BEDOK RESERVOIR RD,10 TO 12,60,Improved,1986,64,291000,11,-18500,-28500
2021-07,BEDOK,3 ROOM,620,BEDOK RESERVOIR RD,04 TO 06,60,Improved,1986,64,305000,5,-18500,-28500
2021-07,BEDOK,3 ROOM,4,BEDOK STH AVE 1,04 TO 06,65,Improved,1976,53,295000,5,-18500,-28500
2021-07,BEDOK,3 ROOM,2,BEDOK STH AVE 1,07 TO 09,65,Improved,1976,53,308000,8,-18500,-28500
2021-07,BEDOK,3 ROOM,18,BEDOK STH RD,10 TO 12,65,Improved,1976,53,310000,11,-18500,-28500
2021-07,BEDOK,3 ROOM,18,BEDOK STH RD,13 TO 15,65,Improved,1976,53,320000,14,-18500,-28500
2021-07,BEDOK,3 ROOM,21,CHAI CHEE RD,07 TO 09,75,Improved,1972,50,355000,8,-18500,-28500
2021-07,BEDOK,3 ROOM,20,CHAI CHEE RD,10 TO 12,65,Improved,1972,50,295000,11,-18500,-28500
2021-07,BEDOK,3 ROOM,27,NEW UPP CHANGI RD,10 TO 12,65,Improved,1982,60,320000,11,-18500,-28500
2021-07,BEDOK,3 ROOM,27,NEW UPP CHANGI RD,04 TO 06,65,Improved,1982,60,305000,5,-18500,-28500
2021-08,BEDOK,3 ROOM,75,BEDOK NTH RD,13 TO 15,59,Improved,1978,55,305000,14,-18500,-28500
2021-08,BEDOK,3 ROOM,75,BEDOK NTH RD,07 TO 09,59,Improved,1978,55,278000,8,-18500,-28500
2021-08,BEDOK,3 ROOM,74,BEDOK NTH RD,10 TO 12,59,Improved,1978,55,281000,11,-18500,-28500
2021-08,BEDOK,3 ROOM,501,BEDOK NTH ST 3,01 TO 03,59,Improved,1978,55,280000,2,-18500,-28500
2021-08,BEDOK,3 ROOM,535,BEDOK NTH ST 3,04 TO 06,69,Improved,1986,63,300000,5,-18500,-28500
2021-08,BEDOK,3 ROOM,503,BEDOK NTH ST 3,10 TO 12,59,Improved,1978,55,280000,11,-18500,-28500
2021-08,BEDOK,3 ROOM,534,BEDOK NTH ST 3,04 TO 06,60,Improved,1986,63,290000,5,-18500,-28500
2021-08,BEDOK,3 ROOM,3,BEDOK STH AVE 1,07 TO 09,59,Improved,1976,53,315000,8,-18500,-28500
2021-08,BEDOK,3 ROOM,18,BEDOK STH RD,10 TO 12,65,Improved,1976,53,310000,11,-18500,-28500
2021-08,BEDOK,3 ROOM,18,BEDOK STH RD,04 TO 06,65,Improved,1976,53,310000,5,-18500,-28500
2021-08,BEDOK,3 ROOM,36,CHAI CHEE AVE,01 TO 03,65,Improved,1974,51,277000,2,-18500,-28500
2021-08,BEDOK,3 ROOM,20,CHAI CHEE RD,01 TO 03,65,Improved,1972,50,255000,2,-18500,-28500
2021-08,BEDOK,3 ROOM,28,NEW UPP CHANGI RD,10 TO 12,65,Improved,1977,54,320000,11,-18500,-28500
2021-08,BEDOK,3 ROOM,28,NEW UPP CHANGI RD,10 TO 12,65,Improved,1977,54,323000,11,-18500,-28500
2021-08,BEDOK,3 ROOM,28,NEW UPP CHANGI RD,10 TO 12,65,Improved,1977,54,330000,11,-18500,-28500
2021-09,BEDOK,3 ROOM,75,BEDOK NTH RD,07 TO 09,59,Improved,1978,55,270000,8,-18500,-28500
2021-09,BEDOK,3 ROOM,75,BEDOK NTH RD,13 TO 15,59,Improved,1978,55,280000,14,-18500,-28500
2021-09,BEDOK,3 ROOM,76,BEDOK NTH RD,10 TO 12,59,Improved,1978,55,298000,11,-18500,-28500
2021-09,BEDOK,3 ROOM,502,BEDOK NTH ST 3,13 TO 15,59,Improved,1978,55,282000,14,-18500,-28500
2021-09,BEDOK,3 ROOM,504,BEDOK NTH ST 3,07 TO 09,59,Improved,1978,55,275000,8,-18500,-28500
2021-09,BEDOK,3 ROOM,502,BEDOK NTH ST 3,07 TO 09,59,Improved,1978,55,280000,8,-18500,-28500
2021-09,BEDOK,3 ROOM,503,BEDOK NTH ST 3,13 TO 15,59,Improved,1978,55,290000,14,-18500,-28500
2021-09,BEDOK,3 ROOM,620,BEDOK RESERVOIR RD,10 TO 12,61,Improved,1986,64,318000,11,-18500,-28500
2021-09,BEDOK,3 ROOM,1,BEDOK STH AVE 1,10 TO 12,67,Improved,1976,53,322000,11,-18500,-28500
2021-09,BEDOK,3 ROOM,4,BEDOK STH AVE 1,10 TO 12,65,Improved,1976,53,300000,11,-18500,-28500
2021-09,BEDOK,3 ROOM,36,CHAI CHEE AVE,01 TO 03,65,Improved,1974,51,285000,2,-18500,-28500
2021-09,BEDOK,3 ROOM,21,CHAI CHEE RD,10 TO 12,65,Improved,1972,49,303000,11,-18500,-28500
2021-09,BEDOK,3 ROOM,28,NEW UPP CHANGI RD,10 TO 12,65,Improved,1977,54,290000,11,-18500,-28500
2021-10,BEDOK,3 ROOM,74,BEDOK NTH RD,13 TO 15,70,Improved,1978,55,324000,14,-18500,-28500
2021-10,BEDOK,3 ROOM,502,BEDOK NTH ST 3,01 TO 03,59,Improved,1978,55,290000,2,-18500,-28500
2021-10,BEDOK,3 ROOM,501,BEDOK NTH ST 3,10 TO 12,59,Improved,1978,55,280000,11,-18500,-28500
2021-10,BEDOK,3 ROOM,2,BEDOK STH AVE 1,07 TO 09,65,Improved,1976,53,285000,8,-18500,-28500
2021-10,BEDOK,3 ROOM,21,CHAI CHEE RD,01 TO 03,65,Improved,1972,49,290000,2,-18500,-28500
2021-10,BEDOK,3 ROOM,19,CHAI CHEE RD,01 TO 03,65,Improved,1972,49,273000,2,-18500,-28500
2021-10,BEDOK,3 ROOM,57,NEW UPP CHANGI RD,01 TO 03,60,Improved,1985,63,298000,2,-18500,-28500
2021-10,BEDOK,3 ROOM,28,NEW UPP CHANGI RD,10 TO 12,65,Improved,1977,54,318000,11,-18500,-28500
2021-10,BEDOK,3 ROOM,28,NEW UPP CHANGI RD,04 TO 06,65,Improved,1977,54,315000,5,-18500,-28500
2021-11,BEDOK,3 ROOM,76,BEDOK NTH RD,10 TO 12,70,Improved,1978,55,338000,11,-18500,-28500
2021-11,BEDOK,3 ROOM,76,BEDOK NTH RD,13 TO 15,59,Improved,1978,55,310000,14,-18500,-28500
2021-11,BEDOK,3 ROOM,502,BEDOK NTH ST 3,07 TO 09,70,Improved,1978,55,310000,8,-18500,-28500
2021-11,BEDOK,3 ROOM,503,BEDOK NTH ST 3,07 TO 09,70,Improved,1978,55,325000,8,-18500,-28500
2021-11,BEDOK,3 ROOM,4,BEDOK STH AVE 1,13 TO 15,65,Improved,1976,53,313000,14,-18500,-28500
2021-11,BEDOK,3 ROOM,2,BEDOK STH AVE 1,01 TO 03,65,Improved,1976,53,322011,2,-18500,-28500
2021-11,BEDOK,3 ROOM,40,CHAI CHEE AVE,07 TO 09,65,Improved,1974,51,300000,8,-18500,-28500
2021-11,BEDOK,3 ROOM,57,NEW UPP CHANGI RD,10 TO 12,60,Improved,1985,63,315000,11,-18500,-28500
2021-12,BEDOK,3 ROOM,76,BEDOK NTH RD,01 TO 03,59,Improved,1978,55,267000,2,-18500,-28500
2021-12,BEDOK,3 ROOM,504,BEDOK NTH ST 3,04 TO 06,59,Improved,1978,55,280000,5,-18500,-28500
2021-12,BEDOK,3 ROOM,504,BEDOK NTH ST 3,07 TO 09,59,Improved,1978,55,295000,8,-18500,-28500
2021-12,BEDOK,3 ROOM,501,BEDOK NTH ST 3,04 TO 06,59,Improved,1978,55,285000,5,-18500,-28500
2021-12,BEDOK,3 ROOM,502,BEDOK NTH ST 3,10 TO 12,59,Improved,1978,55,300000,11,-18500,-28500
2021-12,BEDOK,3 ROOM,502,BEDOK NTH ST 3,10 TO 12,59,Improved,1978,55,285000,11,-18500,-28500
2021-12,BEDOK,3 ROOM,617,BEDOK RESERVOIR RD,01 TO 03,69,Improved,1986,63,350000,2,-18500,-28500
2021-12,BEDOK,3 ROOM,1,BEDOK STH AVE 1,13 TO 15,59,Improved,1976,53,305000,14,-18500,-28500
2021-12,BEDOK,3 ROOM,3,BEDOK STH AVE 1,01 TO 03,59,Improved,1976,53,290000,2,-18500,-28500
2021-12,BEDOK,3 ROOM,18,BEDOK STH RD,10 TO 12,65,Improved,1976,53,315000,11,-18500,-28500
2021-12,BEDOK,3 ROOM,40,CHAI CHEE AVE,10 TO 12,65,Improved,1974,51,310000,11,-18500,-28500
2021-12,BEDOK,3 ROOM,21,CHAI CHEE RD,10 TO 12,65,Improved,1972,49,300000,11,-18500,-28500
2021-12,BEDOK,3 ROOM,57,NEW UPP CHANGI RD,07 TO 09,60,Improved,1985,62,300000,8,-18500,-28500
2021-12,BEDOK,3 ROOM,28,NEW UPP CHANGI RD,07 TO 09,65,Improved,1977,54,328000,8,-18500,-28500
2021-12,BEDOK,3 ROOM,28,NEW UPP CHANGI RD,07 TO 09,65,Improved,1977,54,338000,8,-18500,-28500
2022-01,BEDOK,3 ROOM,77,BEDOK NTH RD,13 TO 15,60,Improved,1986,63,338000,14,-18500,-28500
2022-01,BEDOK,3 ROOM,502,BEDOK NTH ST 3,04 TO 06,59,Improved,1978,55,288000,5,-18500,-28500
2022-01,BEDOK,3 ROOM,504,BEDOK NTH ST 3,01 TO 03,59,Improved,1978,55,292000,2,-18500,-28500
2022-01,BEDOK,3 ROOM,534,BEDOK NTH ST 3,07 TO 09,69,Improved,1986,63,358888,8,-18500,-28500
2022-01,BEDOK,3 ROOM,501,BEDOK NTH ST 3,04 TO 06,59,Improved,1978,55,315000,5,-18500,-28500
2022-01,BEDOK,3 ROOM,534,BEDOK NTH ST 3,04 TO 06,69,Improved,1986,63,330000,5,-18500,-28500
2022-01,BEDOK,3 ROOM,502,BEDOK NTH ST 3,13 TO 15,59,Improved,1978,55,300000,14,-18500,-28500
2022-01,BEDOK,3 ROOM,503,BEDOK NTH ST 3,10 TO 12,59,Improved,1978,55,298000,11,-18500,-28500
2022-01,BEDOK,3 ROOM,617,BEDOK RESERVOIR RD,07 TO 09,60,Improved,1986,63,310000,8,-18500,-28500
2022-01,BEDOK,3 ROOM,3,BEDOK STH AVE 1,07 TO 09,59,Improved,1976,53,315000,8,-18500,-28500
2022-01,BEDOK,3 ROOM,37,CHAI CHEE AVE,01 TO 03,66,Improved,1983,60,285000,2,-18500,-28500
2022-01,BEDOK,3 ROOM,21,CHAI CHEE RD,04 TO 06,65,Improved,1972,49,300000,5,-18500,-28500
2022-01,BEDOK,3 ROOM,30,NEW UPP CHANGI RD,13 TO 15,65,Improved,1977,54,338000,14,-18500,-28500
2022-01,BEDOK,3 ROOM,29,NEW UPP CHANGI RD,04 TO 06,65,Improved,1977,54,340000,5,-18500,-28500
2022-02,BEDOK,3 ROOM,502,BEDOK NTH ST 3,07 TO 09,59,Improved,1978,55,310000,8,-18500,-28500
2022-02,BEDOK,3 ROOM,620,BEDOK RESERVOIR RD,01 TO 03,60,Improved,1986,63,332000,2,-18500,-28500
2022-02,BEDOK,3 ROOM,4,BEDOK STH AVE 1,13 TO 15,73,Improved,1976,53,385000,14,-18500,-28500
2022-02,BEDOK,3 ROOM,1,BEDOK STH AVE 1,13 TO 15,59,Improved,1976,52,320000,14,-18500,-28500
2022-02,BEDOK,3 ROOM,32,CHAI CHEE AVE,07 TO 09,65,Improved,1974,51,305000,8,-18500,-28500
2022-02,BEDOK,3 ROOM,32,CHAI CHEE AVE,01 TO 03,65,Improved,1974,51,320000,2,-18500,-28500
2022-02,BEDOK,3 ROOM,37,CHAI CHEE AVE,10 TO 12,73,Improved,1983,60,340000,11,-18500,-28500
2022-02,BEDOK,3 ROOM,36,CHAI CHEE AVE,10 TO 12,65,Improved,1974,51,300000,11,-18500,-28500
2022-02,BEDOK,3 ROOM,19,CHAI CHEE RD,07 TO 09,65,Improved,1972,49,289000,8,-18500,-28500
2022-02,BEDOK,3 ROOM,29,NEW UPP CHANGI RD,01 TO 03,65,Improved,1977,54,300000,2,-18500,-28500
2022-03,BEDOK,3 ROOM,75,BEDOK NTH RD,04 TO 06,59,Improved,1978,54,275000,5,-18500,-28500
2022-03,BEDOK,3 ROOM,76,BEDOK NTH RD,10 TO 12,59,Improved,1978,54,310000,11,-18500,-28500
2022-03,BEDOK,3 ROOM,75,BEDOK NTH RD,01 TO 03,59,Improved,1978,54,280000,2,-18500,-28500
2022-03,BEDOK,3 ROOM,74,BEDOK NTH RD,13 TO 15,59,Improved,1978,54,285000,14,-18500,-28500
2022-03,BEDOK,3 ROOM,503,BEDOK NTH ST 3,04 TO 06,59,Improved,1978,55,308000,5,-18500,-28500
2022-03,BEDOK,3 ROOM,501,BEDOK NTH ST 3,13 TO 15,59,Improved,1978,55,312000,14,-18500,-28500
2022-03,BEDOK,3 ROOM,501,BEDOK NTH ST 3,01 TO 03,59,Improved,1978,55,300000,2,-18500,-28500
2022-03,BEDOK,3 ROOM,620,BEDOK RESERVOIR RD,07 TO 09,60,Improved,1986,63,333000,8,-18500,-28500
2022-03,BEDOK,3 ROOM,3,BEDOK STH AVE 1,04 TO 06,59,Improved,1976,52,295000,5,-18500,-28500
2022-03,BEDOK,3 ROOM,32,CHAI CHEE AVE,07 TO 09,65,Improved,1974,50,318000,8,-18500,-28500
2022-03,BEDOK,3 ROOM,20,CHAI CHEE RD,07 TO 09,65,Improved,1972,49,290000,8,-18500,-28500
2022-03,BEDOK,3 ROOM,27,NEW UPP CHANGI RD,13 TO 15,74,Improved,1982,59,340000,14,-18500,-28500
2022-03,BEDOK,3 ROOM,28,NEW UPP CHANGI RD,07 TO 09,65,Improved,1977,54,335000,8,-18500,-28500
2022-03,BEDOK,3 ROOM,57,NEW UPP CHANGI RD,13 TO 15,60,Improved,1985,62,325000,14,-18500,-28500
2022-04,BEDOK,3 ROOM,76,BEDOK NTH RD,10 TO 12,59,Improved,1978,54,310000,11,-18500,-28500
2022-04,BEDOK,3 ROOM,535,BEDOK NTH ST 3,04 TO 06,60,Improved,1986,62,293000,5,-18500,-28500
2022-04,BEDOK,3 ROOM,504,BEDOK NTH ST 3,13 TO 15,59,Improved,1978,55,302000,14,-18500,-28500
2022-04,BEDOK,3 ROOM,504,BEDOK NTH ST 3,07 TO 09,59,Improved,1978,55,315000,8,-18500,-28500
2022-04,BEDOK,3 ROOM,535,BEDOK NTH ST 3,10 TO 12,69,Improved,1986,62,370000,11,-18500,-28500
2022-04,BEDOK,3 ROOM,501,BEDOK NTH ST 3,10 TO 12,59,Improved,1978,55,315000,11,-18500,-28500
2022-04,BEDOK,3 ROOM,4,BEDOK STH AVE 1,01 TO 03,65,Improved,1976,52,331000,2,-18500,-28500
2022-04,BEDOK,3 ROOM,1,BEDOK STH AVE 1,13 TO 15,59,Improved,1976,52,331000,14,-18500,-28500
2022-04,BEDOK,3 ROOM,18,BEDOK STH RD,07 TO 09,65,Improved,1976,52,320000,8,-18500,-28500
2022-04,BEDOK,3 ROOM,18,BEDOK STH RD,07 TO 09,65,Improved,1976,52,300000,8,-18500,-28500
2022-04,BEDOK,3 ROOM,36,CHAI CHEE AVE,04 TO 06,65,Improved,1974,50,320000,5,-18500,-28500
2022-04,BEDOK,3 ROOM,32,CHAI CHEE AVE,04 TO 06,65,Improved,1974,50,320000,5,-18500,-28500
2022-04,BEDOK,3 ROOM,37,CHAI CHEE AVE,13 TO 15,66,Improved,1983,60,335000,14,-18500,-28500
2022-04,BEDOK,3 ROOM,28,NEW UPP CHANGI RD,07 TO 09,65,Improved,1977,54,346888,8,-18500,-28500
2022-04,BEDOK,3 ROOM,57,NEW UPP CHANGI RD,07 TO 09,68,Improved,1985,62,348888,8,-18500,-28500
2022-05,BEDOK,3 ROOM,534,BEDOK NTH ST 3,04 TO 06,69,Improved,1986,62,335000,5,-18500,-28500
2022-05,BEDOK,3 ROOM,504,BEDOK NTH ST 3,13 TO 15,59,Improved,1978,55,320000,14,-18500,-28500
2022-05,BEDOK,3 ROOM,502,BEDOK NTH ST 3,07 TO 09,59,Improved,1978,55,315000,8,-18500,-28500
2022-05,BEDOK,3 ROOM,502,BEDOK NTH ST 3,04 TO 06,59,Improved,1978,54,320000,5,-18500,-28500
2022-05,BEDOK,3 ROOM,617,BEDOK RESERVOIR RD,07 TO 09,69,Improved,1986,62,365000,8,-18500,-28500
2022-05,BEDOK,3 ROOM,1,BEDOK STH AVE 1,10 TO 12,59,Improved,1976,52,353000,11,-18500,-28500
2022-05,BEDOK,3 ROOM,3,BEDOK STH AVE 1,10 TO 12,59,Improved,1976,52,332800,11,-18500,-28500
2022-05,BEDOK,3 ROOM,4,BEDOK STH AVE 1,04 TO 06,65,Improved,1976,52,358000,5,-18500,-28500
2022-05,BEDOK,3 ROOM,21,CHAI CHEE RD,07 TO 09,65,Improved,1972,49,320000,8,-18500,-28500
2022-05,BEDOK,3 ROOM,21,CHAI CHEE RD,01 TO 03,65,Improved,1972,49,300000,2,-18500,-28500
2022-06,BEDOK,3 ROOM,77,BEDOK NTH RD,07 TO 09,60,Improved,1986,62,335000,8,-18500,-28500
2022-06,BEDOK,3 ROOM,74,BEDOK NTH RD,07 TO 09,59,Improved,1978,54,308000,8,-18500,-28500
2022-06,BEDOK,3 ROOM,74,BEDOK NTH RD,04 TO 06,59,Improved,1978,54,300500,5,-18500,-28500
2022-06,BEDOK,3 ROOM,76,BEDOK NTH RD,07 TO 09,59,Improved,1978,54,305000,8,-18500,-28500
2022-06,BEDOK,3 ROOM,501,BEDOK NTH ST 3,01 TO 03,59,Improved,1978,54,293000,2,-18500,-28500
2022-06,BEDOK,3 ROOM,504,BEDOK NTH ST 3,01 TO 03,70,Improved,1978,54,330000,2,-18500,-28500
2022-06,BEDOK,3 ROOM,501,BEDOK NTH ST 3,10 TO 12,59,Improved,1978,54,313888,11,-18500,-28500
2022-06,BEDOK,3 ROOM,534,BEDOK NTH ST 3,10 TO 12,69,Improved,1986,62,359000,11,-18500,-28500
2022-06,BEDOK,3 ROOM,504,BEDOK NTH ST 3,10 TO 12,59,Improved,1978,54,328000,11,-18500,-28500
2022-06,BEDOK,3 ROOM,503,BEDOK NTH ST 3,13 TO 15,59,Improved,1978,54,322000,14,-18500,-28500
2022-06,BEDOK,3 ROOM,503,BEDOK NTH ST 3,04 TO 06,59,Improved,1978,54,345000,5,-18500,-28500
2022-06,BEDOK,3 ROOM,2,BEDOK STH AVE 1,10 TO 12,65,Improved,1976,52,300000,11,-18500,-28500
2022-06,BEDOK,3 ROOM,30,NEW UPP CHANGI RD,04 TO 06,76,Improved,1977,54,345000,5,-18500,-28500
2022-06,BEDOK,3 ROOM,57,NEW UPP CHANGI RD,04 TO 06,60,Improved,1985,62,332000,5,-18500,-28500
2022-06,BEDOK,3 ROOM,29,NEW UPP CHANGI RD,01 TO 03,65,Improved,1977,54,312000,2,-18500,-28500
2022-06,BEDOK,3 ROOM,57,NEW UPP CHANGI RD,10 TO 12,68,Improved,1985,62,368000,11,-18500,-28500
2022-06,BEDOK,3 ROOM,29,NEW UPP CHANGI RD,07 TO 09,65,Improved,1977,53,335000,8,-18500,-28500
2022-07,BEDOK,3 ROOM,77,BEDOK NTH RD,10 TO 12,69,Improved,1986,62,346888,11,-18500,-28500
2022-07,BEDOK,3 ROOM,535,BEDOK NTH ST 3,07 TO 09,69,Improved,1986,62,335000,8,-18500,-28500
2022-07,BEDOK,3 ROOM,504,BEDOK NTH ST 3,10 TO 12,59,Improved,1978,54,338888,11,-18500,-28500
2022-07,BEDOK,3 ROOM,618,BEDOK RESERVOIR RD,07 TO 09,60,Improved,1986,62,333000,8,-18500,-28500
2022-07,BEDOK,3 ROOM,620,BEDOK RESERVOIR RD,01 TO 03,61,Improved,1986,63,331000,2,-18500,-28500
2022-07,BEDOK,3 ROOM,620,BEDOK RESERVOIR RD,07 TO 09,60,Improved,1986,63,345000,8,-18500,-28500
2022-07,BEDOK,3 ROOM,37,CHAI CHEE AVE,07 TO 09,73,Improved,1983,59,350000,8,-18500,-28500
2022-07,BEDOK,3 ROOM,20,CHAI CHEE RD,10 TO 12,65,Improved,1972,49,310000,11,-18500,-28500
2022-07,BEDOK,3 ROOM,19,CHAI CHEE RD,07 TO 09,65,Improved,1972,49,320000,8,-18500,-28500
2022-07,BEDOK,3 ROOM,57,NEW UPP CHANGI RD,07 TO 09,68,Improved,1985,62,370000,8,-18500,-28500
2022-08,BEDOK,3 ROOM,77,BEDOK NTH RD,10 TO 12,60,Improved,1986,62,345000,11,-18500,-28500
2022-08,BEDOK,3 ROOM,76,BEDOK NTH RD,01 TO 03,59,Improved,1978,54,285000,2,-18500,-28500
2022-08,BEDOK,3 ROOM,501,BEDOK NTH ST 3,10 TO 12,59,Improved,1978,54,300000,11,-18500,-28500
2022-08,BEDOK,3 ROOM,504,BEDOK NTH ST 3,13 TO 15,59,Improved,1978,54,350000,14,-18500,-28500
2022-08,BEDOK,3 ROOM,504,BEDOK NTH ST 3,07 TO 09,59,Improved,1978,54,315000,8,-18500,-28500
2022-08,BEDOK,3 ROOM,3,BEDOK STH AVE 1,01 TO 03,59,Improved,1976,52,320000,2,-18500,-28500
2022-08,BEDOK,3 ROOM,4,BEDOK STH AVE 1,13 TO 15,73,Improved,1976,52,399888,14,-18500,-28500
2022-08,BEDOK,3 ROOM,3,BEDOK STH AVE 1,10 TO 12,67,Improved,1976,52,360000,11,-18500,-28500
2022-08,BEDOK,3 ROOM,1,BEDOK STH AVE 1,07 TO 09,59,Improved,1976,52,340000,8,-18500,-28500
2022-08,BEDOK,3 ROOM,32,CHAI CHEE AVE,13 TO 15,65,Improved,1974,50,360000,14,-18500,-28500
2022-08,BEDOK,3 ROOM,32,CHAI CHEE AVE,04 TO 06,73,Improved,1974,50,348000,5,-18500,-28500
2022-08,BEDOK,3 ROOM,32,CHAI CHEE AVE,13 TO 15,65,Improved,1974,50,341000,14,-18500,-28500
2022-08,BEDOK,3 ROOM,21,CHAI CHEE RD,07 TO 09,65,Improved,1972,49,336000,8,-18500,-28500
2022-08,BEDOK,3 ROOM,29,NEW UPP CHANGI RD,13 TO 15,65,Improved,1977,53,330000,14,-18500,-28500
2022-08,BEDOK,3 ROOM,27,NEW UPP CHANGI RD,10 TO 12,74,Improved,1982,59,370000,11,-18500,-28500
2022-08,BEDOK,3 ROOM,27,NEW UPP CHANGI RD,04 TO 06,65,Improved,1982,59,330000,5,-18500,-28500
2017-01,BISHAN,3 ROOM,22,SIN MING RD,10 TO 12,68,Improved,1973,55,275000,11,61500,-28500
2017-03,BISHAN,3 ROOM,23,SIN MING RD,10 TO 12,65,Improved,1973,55,285000,11,61500,-28500
2017-03,BISHAN,3 ROOM,24,SIN MING RD,10 TO 12,65,Improved,1973,55,285000,11,61500,-28500
2017-08,BISHAN,3 ROOM,22,SIN MING RD,01 TO 03,68,Improved,1973,55,257000,2,61500,-28500
2017-09,BISHAN,3 ROOM,22,SIN MING RD,10 TO 12,68,Improved,1973,55,258000,11,61500,-28500
2017-10,BISHAN,3 ROOM,22,SIN MING RD,10 TO 12,68,Improved,1973,55,260000,11,61500,-28500
2017-10,BISHAN,3 ROOM,22,SIN MING RD,10 TO 12,68,Improved,1973,55,290000,11,61500,-28500
2017-10,BISHAN,3 ROOM,23,SIN MING RD,04 TO 06,65,Improved,1973,55,300000,5,61500,-28500
2017-11,BISHAN,3 ROOM,22,SIN MING RD,10 TO 12,67,Improved,1973,54,263500,11,61500,-28500
2018-04,BISHAN,3 ROOM,22,SIN MING RD,10 TO 12,68,Improved,1973,54,255000,11,61500,-28500
2018-04,BISHAN,3 ROOM,23,SIN MING RD,04 TO 06,65,Improved,1973,54,262000,5,61500,-28500
2018-04,BISHAN,3 ROOM,22,SIN MING RD,07 TO 09,68,Improved,1973,54,285000,8,61500,-28500
2018-05,BISHAN,3 ROOM,22,SIN MING RD,04 TO 06,68,Improved,1973,54,248000,5,61500,-28500
2018-07,BISHAN,3 ROOM,23,SIN MING RD,10 TO 12,65,Improved,1973,54,256500,11,61500,-28500
2018-07,BISHAN,3 ROOM,24,SIN MING RD,10 TO 12,65,Improved,1973,54,265000,11,61500,-28500
2018-07,BISHAN,3 ROOM,22,SIN MING RD,07 TO 09,67,Improved,1973,54,288000,8,61500,-28500
2018-09,BISHAN,3 ROOM,22,SIN MING RD,07 TO 09,68,Improved,1973,54,239000,8,61500,-28500
2018-10,BISHAN,3 ROOM,24,SIN MING RD,01 TO 03,65,Improved,1973,54,260000,2,61500,-28500
2019-02,BISHAN,3 ROOM,24,SIN MING RD,07 TO 09,65,Improved,1973,53,260000,8,61500,-28500
2019-06,BISHAN,3 ROOM,23,SIN MING RD,07 TO 09,65,Improved,1973,53,246000,8,61500,-28500
2019-07,BISHAN,3 ROOM,23,SIN MING RD,10 TO 12,65,Improved,1973,53,266000,11,61500,-28500
2019-11,BISHAN,3 ROOM,22,SIN MING RD,07 TO 09,68,Improved,1973,52,265000,8,61500,-28500
2019-11,BISHAN,3 ROOM,24,SIN MING RD,10 TO 12,65,Improved,1973,53,270000,11,61500,-28500
2019-12,BISHAN,3 ROOM,24,SIN MING RD,07 TO 09,65,Improved,1973,52,257000,8,61500,-28500
2020-03,BISHAN,3 ROOM,22,SIN MING RD,04 TO 06,68,Improved,1973,52,210000,5,61500,-28500
2020-06,BISHAN,3 ROOM,22,SIN MING RD,10 TO 12,67,Improved,1973,52,216000,11,61500,-28500
2020-06,BISHAN,3 ROOM,23,SIN MING RD,10 TO 12,65,Improved,1973,52,250000,11,61500,-28500
2020-07,BISHAN,3 ROOM,22,SIN MING RD,07 TO 09,68,Improved,1973,52,295000,8,61500,-28500
2020-07,BISHAN,3 ROOM,24,SIN MING RD,10 TO 12,65,Improved,1973,52,264500,11,61500,-28500
2020-08,BISHAN,3 ROOM,22,SIN MING RD,07 TO 09,68,Improved,1973,52,260000,8,61500,-28500
2020-09,BISHAN,3 ROOM,22,SIN MING RD,10 TO 12,68,Improved,1973,52,238000,11,61500,-28500
2020-09,BISHAN,3 ROOM,24,SIN MING RD,04 TO 06,65,Improved,1973,52,256000,5,61500,-28500
2020-10,BISHAN,3 ROOM,23,SIN MING RD,10 TO 12,65,Improved,1973,52,268000,11,61500,-28500
