,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,combined_blk_street_name,oneMapAPI_Name,time_to_city,nearest_mall,nearest_school,nearest_mrt,storey,town_premium,flat_model_premium
900,2020-06,CHOA CHU KANG,EXECUTIVE,690B,CHOA CHU KANG CRES,22 TO 24,125.0,Apartment,2003,81,468000.0,690B CHOA CHU KANG CRES,690B CHOA CHU KANG CRESCENT SINGAPORE 682690,44.78333333,997,704,1050,23,-145000.0,-62000.0
901,2020-06,CHOA CHU KANG,EXECUTIVE,342,CHOA CHU KANG LOOP,04 TO 06,143.0,Apartment,1993,72,605000.0,342 CHOA CHU KANG LOOP,342 CHOA CHU KANG LOOP SINGAPORE 680342,40.21666667,305,492,440,5,-145000.0,-62000.0
902,2020-06,CHOA CHU KANG,EXECUTIVE,756,CHOA CHU KANG NTH 5,10 TO 12,146.0,Apartment,1995,74,535000.0,756 CHOA CHU KANG NTH 5,756 CHOA CHU KANG NORTH 5 SINGAPORE 680756,43.1,378,317,659,11,-145000.0,-62000.0
903,2020-06,CHOA CHU KANG,EXECUTIVE,560,CHOA CHU KANG NTH 6,07 TO 09,146.0,Apartment,1996,74,588000.0,560 CHOA CHU KANG NTH 6,560 CHOA CHU KANG NORTH 6 SINGAPORE 680560,44.66666667,331,275,453,8,-145000.0,-62000.0
904,2020-06,CHOA CHU KANG,EXECUTIVE,164,JLN TECK WHYE,07 TO 09,141.0,Apartment,1998,76,590000.0,164 JLN TECK WHYE,164 JALAN TECK WHYE SINGAPORE 680164,42.81666667,718,687,793,8,-145000.0,-62000.0
905,2020-07,CHOA CHU KANG,EXECUTIVE,275,CHOA CHU KANG AVE 2,01 TO 03,143.0,Apartment,1993,72,450000.0,275 CHOA CHU KANG AVE 2,275 CHOA CHU KANG AVENUE 2 SINGAPORE 680275,42.63333333,455,296,891,2,-145000.0,-62000.0
906,2020-07,CHOA CHU KANG,EXECUTIVE,437,CHOA CHU KANG AVE 4,10 TO 12,144.0,Apartment,1993,72,545000.0,437 CHOA CHU KANG AVE 4,437 CHOA CHU KANG AVENUE 4 SINGAPORE 680437,43.98333333,616,845,627,11,-145000.0,-62000.0
907,2020-07,CHOA CHU KANG,EXECUTIVE,437,CHOA CHU KANG AVE 4,04 TO 06,148.0,Apartment,1993,71,538888.0,437 CHOA CHU KANG AVE 4,437 CHOA CHU KANG AVENUE 4 SINGAPORE 680437,43.98333333,616,845,627,5,-145000.0,-62000.0
908,2020-07,CHOA CHU KANG,EXECUTIVE,448,CHOA CHU KANG AVE 4,04 TO 06,139.0,Apartment,1997,75,536000.0,448 CHOA CHU KANG AVE 4,448 CHOA CHU KANG AVENUE 4 SINGAPORE 680448,50.15,389,213,1109,5,-145000.0,-62000.0
909,2020-07,CHOA CHU KANG,EXECUTIVE,419,CHOA CHU KANG AVE 4,07 TO 09,143.0,Apartment,1993,71,515000.0,419 CHOA CHU KANG AVE 4,419 CHOA CHU KANG AVENUE 4 SINGAPORE 680419,44.15,663,639,691,8,-145000.0,-62000.0
910,2020-07,CHOA CHU KANG,EXECUTIVE,663,CHOA CHU KANG CRES,01 TO 03,141.0,Apartment,1999,78,450000.0,663 CHOA CHU KANG CRES,663 CHOA CHU KANG CRESCENT SINGAPORE 680663,48.51666667,701,584,755,2,-145000.0,-62000.0
911,2020-07,CHOA CHU KANG,EXECUTIVE,351,CHOA CHU KANG CTRL,10 TO 12,143.0,Apartment,1993,72,622000.0,351 CHOA CHU KANG CTRL,351 CHOA CHU KANG CENTRAL SINGAPORE 680351,39.1,328,519,349,11,-145000.0,-62000.0
912,2020-07,CHOA CHU KANG,EXECUTIVE,753,CHOA CHU KANG NTH 5,01 TO 03,147.0,Apartment,1995,74,460000.0,753 CHOA CHU KANG NTH 5,753 CHOA CHU KANG NORTH 5 SINGAPORE 680753,43.36666667,522,225,739,2,-145000.0,-62000.0
913,2020-07,CHOA CHU KANG,EXECUTIVE,557,CHOA CHU KANG NTH 6,04 TO 06,146.0,Apartment,1996,74,555000.0,557 CHOA CHU KANG NTH 6,557 CHOA CHU KANG NORTH 6 SINGAPORE 680557,44.11666667,421,203,542,5,-145000.0,-62000.0
914,2020-07,CHOA CHU KANG,EXECUTIVE,529,CHOA CHU KANG ST 51,01 TO 03,143.0,Apartment,1995,73,450000.0,529 CHOA CHU KANG ST 51,529 CHOA CHU KANG STREET 51 SINGAPORE 680529,45.31666667,206,369,1201,2,-145000.0,-62000.0
915,2020-07,CHOA CHU KANG,EXECUTIVE,526,CHOA CHU KANG ST 51,04 TO 06,142.0,Apartment,1995,73,470000.0,526 CHOA CHU KANG ST 51,526 CHOA CHU KANG STREET 51 SINGAPORE 680526,46.65,305,471,1072,5,-145000.0,-62000.0
916,2020-07,CHOA CHU KANG,EXECUTIVE,101,TECK WHYE LANE,04 TO 06,142.0,Apartment,1989,67,500000.0,101 TECK WHYE LANE,101 TECK WHYE LANE SINGAPORE 680101,37.46666667,446,1078,980,5,-145000.0,-62000.0
917,2020-07,CHOA CHU KANG,EXECUTIVE,101,TECK WHYE LANE,13 TO 15,142.0,Apartment,1989,67,548000.0,101 TECK WHYE LANE,101 TECK WHYE LANE SINGAPORE 680101,37.46666667,446,1078,980,14,-145000.0,-62000.0
918,2020-08,CHOA CHU KANG,EXECUTIVE,663,CHOA CHU KANG CRES,07 TO 09,141.0,Apartment,1999,77,510000.0,663 CHOA CHU KANG CRES,663 CHOA CHU KANG CRESCENT SINGAPORE 680663,48.51666667,701,584,755,8,-145000.0,-62000.0
919,2020-08,CHOA CHU KANG,EXECUTIVE,556,CHOA CHU KANG NTH 6,10 TO 12,146.0,Apartment,1996,74,555000.0,556 CHOA CHU KANG NTH 6,556 CHOA CHU KANG NORTH 6 SINGAPORE 680556,43.31666667,449,216,570,11,-145000.0,-62000.0
920,2020-08,CHOA CHU KANG,EXECUTIVE,554,CHOA CHU KANG NTH 6,07 TO 09,148.0,Apartment,1996,74,525000.0,554 CHOA CHU KANG NTH 6,554 CHOA CHU KANG NORTH 6 SINGAPORE 680554,47.05,509,340,631,8,-145000.0,-62000.0
921,2020-08,CHOA CHU KANG,EXECUTIVE,101,TECK WHYE LANE,07 TO 09,142.0,Apartment,1989,67,558000.0,101 TECK WHYE LANE,101 TECK WHYE LANE SINGAPORE 680101,37.46666667,446,1078,980,8,-145000.0,-62000.0
922,2020-09,CHOA CHU KANG,EXECUTIVE,272,CHOA CHU KANG AVE 2,01 TO 03,143.0,Apartment,1993,71,530000.0,272 CHOA CHU KANG AVE 2,272 CHOA CHU KANG AVENUE 2 SINGAPORE 680272,41.76666667,322,288,923,2,-145000.0,-62000.0
923,2020-09,CHOA CHU KANG,EXECUTIVE,235,CHOA CHU KANG CTRL,16 TO 18,141.0,Apartment,1990,69,668800.0,235 CHOA CHU KANG CTRL,235 CHOA CHU KANG CENTRAL SINGAPORE 680235,38.76666667,544,395,982,17,-145000.0,-62000.0
924,2020-10,CHOA CHU KANG,EXECUTIVE,558,CHOA CHU KANG NTH 6,07 TO 09,147.0,Apartment,1996,74,580000.0,558 CHOA CHU KANG NTH 6,558 CHOA CHU KANG NORTH 6 SINGAPORE 680558,43.71666667,392,220,513,8,-145000.0,-62000.0
925,2020-10,CHOA CHU KANG,EXECUTIVE,523,CHOA CHU KANG ST 51,07 TO 09,147.0,Apartment,1995,73,550000.0,523 CHOA CHU KANG ST 51,523 CHOA CHU KANG STREET 51 SINGAPORE 680523,46.21666667,415,580,1216,8,-145000.0,-62000.0
926,2020-10,CHOA CHU KANG,EXECUTIVE,603,CHOA CHU KANG ST 62,01 TO 03,147.0,Apartment,1996,74,510000.0,603 CHOA CHU KANG ST 62,603 CHOA CHU KANG STREET 62 SINGAPORE 680603,44.43333333,420,625,416,2,-145000.0,-62000.0
927,2020-10,CHOA CHU KANG,EXECUTIVE,101,TECK WHYE LANE,07 TO 09,142.0,Apartment,1989,67,550000.0,101 TECK WHYE LANE,101 TECK WHYE LANE SINGAPORE 680101,37.46666667,446,1078,980,8,-145000.0,-62000.0
928,2020-10,CHOA CHU KANG,EXECUTIVE,101,TECK WHYE LANE,07 TO 09,146.0,Apartment,1989,67,550000.0,101 TECK WHYE LANE,101 TECK WHYE LANE SINGAPORE 680101,37.46666667,446,1078,980,8,-145000.0,-62000.0
929,2020-11,CHOA CHU KANG,EXECUTIVE,204,CHOA CHU KANG AVE 1,01 TO 03,142.0,Apartment,1989,67,554000.0,204 CHOA CHU KANG AVE 1,204 CHOA CHU KANG AVENUE 1 SINGAPORE 680204,40.7,553,404,991,2,-145000.0,-62000.0
930,2020-11,CHOA CHU KANG,EXECUTIVE,272,CHOA CHU KANG AVE 2,16 TO 18,147.0,Apartment,1993,71,599000.0,272 CHOA CHU KANG AVE 2,272 CHOA CHU KANG AVENUE 2 SINGAPORE 680272,41.76666667,322,288,923,17,-145000.0,-62000.0
931,2020-11,CHOA CHU KANG,EXECUTIVE,754,CHOA CHU KANG NTH 5,01 TO 03,149.0,Apartment,1995,73,530000.0,754 CHOA CHU KANG NTH 5,754 CHOA CHU KANG NORTH 5 SINGAPORE 680754,44.08333333,487,258,699,2,-145000.0,-62000.0
932,2020-11,CHOA CHU KANG,EXECUTIVE,560,CHOA CHU KANG NTH 6,04 TO 06,146.0,Apartment,1996,74,560000.0,560 CHOA CHU KANG NTH 6,560 CHOA CHU KANG NORTH 6 SINGAPORE 680560,44.66666667,331,275,453,5,-145000.0,-62000.0
933,2020-12,CHOA CHU KANG,EXECUTIVE,273,CHOA CHU KANG AVE 2,10 TO 12,146.0,Apartment,1993,71,578000.0,273 CHOA CHU KANG AVE 2,273 CHOA CHU KANG AVENUE 2 SINGAPORE 680273,41.26666667,356,349,861,11,-145000.0,-62000.0
934,2020-12,CHOA CHU KANG,EXECUTIVE,235,CHOA CHU KANG CTRL,01 TO 03,145.0,Apartment,1990,69,568000.0,235 CHOA CHU KANG CTRL,235 CHOA CHU KANG CENTRAL SINGAPORE 680235,38.76666667,544,395,982,2,-145000.0,-62000.0
935,2020-12,CHOA CHU KANG,EXECUTIVE,553,CHOA CHU KANG NTH 6,07 TO 09,146.0,Apartment,1996,74,580000.0,553 CHOA CHU KANG NTH 6,553 CHOA CHU KANG NORTH 6 SINGAPORE 680553,43.73333333,479,247,600,8,-145000.0,-62000.0
936,2020-12,CHOA CHU KANG,EXECUTIVE,523,CHOA CHU KANG ST 51,01 TO 03,152.0,Apartment,1995,73,480000.0,523 CHOA CHU KANG ST 51,523 CHOA CHU KANG STREET 51 SINGAPORE 680523,46.21666667,415,580,1216,2,-145000.0,-62000.0
937,2020-12,CHOA CHU KANG,EXECUTIVE,527,CHOA CHU KANG ST 51,10 TO 12,147.0,Apartment,1995,73,545000.0,527 CHOA CHU KANG ST 51,527 CHOA CHU KANG STREET 51 SINGAPORE 680527,47.08333333,328,493,1190,11,-145000.0,-62000.0
938,2020-12,CHOA CHU KANG,EXECUTIVE,134,TECK WHYE LANE,07 TO 09,146.0,Apartment,1993,71,580000.0,134 TECK WHYE LANE,134 TECK WHYE LANE SINGAPORE 680134,42.35,199,731,1179,8,-145000.0,-62000.0
939,2021-01,CHOA CHU KANG,EXECUTIVE,662,CHOA CHU KANG CRES,07 TO 09,141.0,Apartment,1999,77,540000.0,662 CHOA CHU KANG CRES,662 CHOA CHU KANG CRESCENT SINGAPORE 680662,48.06666667,667,645,720,8,-145000.0,-62000.0
940,2021-01,CHOA CHU KANG,EXECUTIVE,560,CHOA CHU KANG NTH 6,01 TO 03,147.0,Apartment,1996,74,593000.0,560 CHOA CHU KANG NTH 6,560 CHOA CHU KANG NORTH 6 SINGAPORE 680560,44.66666667,331,275,453,2,-145000.0,-62000.0
941,2021-01,CHOA CHU KANG,EXECUTIVE,768,CHOA CHU KANG ST 54,10 TO 12,144.0,Apartment,1996,74,590000.0,768 CHOA CHU KANG ST 54,768 CHOA CHU KANG STREET 54 SINGAPORE 680768,46.58333333,839,367,794,11,-145000.0,-62000.0
942,2021-01,CHOA CHU KANG,EXECUTIVE,163,JLN TECK WHYE,07 TO 09,142.0,Apartment,1998,76,620000.0,163 JLN TECK WHYE,163 JALAN TECK WHYE SINGAPORE 680163,42.48333333,654,1358,728,8,-145000.0,-62000.0
943,2021-01,CHOA CHU KANG,EXECUTIVE,101,TECK WHYE LANE,13 TO 15,142.0,Apartment,1989,67,565000.0,101 TECK WHYE LANE,101 TECK WHYE LANE SINGAPORE 680101,37.46666667,446,1078,980,14,-145000.0,-62000.0
944,2021-02,CHOA CHU KANG,EXECUTIVE,274,CHOA CHU KANG AVE 2,01 TO 03,143.0,Apartment,1993,71,535000.0,274 CHOA CHU KANG AVE 2,274 CHOA CHU KANG AVENUE 2 SINGAPORE 680274,41.43333333,395,339,878,2,-145000.0,-62000.0
945,2021-02,CHOA CHU KANG,EXECUTIVE,524,CHOA CHU KANG ST 51,04 TO 06,142.0,Apartment,1995,73,518000.0,524 CHOA CHU KANG ST 51,524 CHOA CHU KANG STREET 51 SINGAPORE 680524,46.83333333,373,539,1175,5,-145000.0,-62000.0
946,2021-03,CHOA CHU KANG,EXECUTIVE,663,CHOA CHU KANG CRES,19 TO 21,141.0,Apartment,1999,77,580088.0,663 CHOA CHU KANG CRES,663 CHOA CHU KANG CRESCENT SINGAPORE 680663,48.51666667,701,584,755,20,-145000.0,-62000.0
947,2021-03,CHOA CHU KANG,EXECUTIVE,690B,CHOA CHU KANG CRES,07 TO 09,125.0,Apartment,2003,81,570000.0,690B CHOA CHU KANG CRES,690B CHOA CHU KANG CRESCENT SINGAPORE 682690,44.78333333,997,704,1050,8,-145000.0,-62000.0
948,2021-03,CHOA CHU KANG,EXECUTIVE,690B,CHOA CHU KANG CRES,16 TO 18,125.0,Apartment,2003,81,535000.0,690B CHOA CHU KANG CRES,690B CHOA CHU KANG CRESCENT SINGAPORE 682690,44.78333333,997,704,1050,17,-145000.0,-62000.0
949,2021-03,CHOA CHU KANG,EXECUTIVE,558,CHOA CHU KANG NTH 6,04 TO 06,146.0,Apartment,1996,74,592000.0,558 CHOA CHU KANG NTH 6,558 CHOA CHU KANG NORTH 6 SINGAPORE 680558,43.71666667,392,220,513,5,-145000.0,-62000.0
950,2021-03,CHOA CHU KANG,EXECUTIVE,524,CHOA CHU KANG ST 51,01 TO 03,144.0,Apartment,1995,73,520000.0,524 CHOA CHU KANG ST 51,524 CHOA CHU KANG STREET 51 SINGAPORE 680524,46.83333333,373,539,1175,2,-145000.0,-62000.0
951,2021-04,CHOA CHU KANG,EXECUTIVE,271,CHOA CHU KANG AVE 2,01 TO 03,152.0,Apartment,1993,71,560000.0,271 CHOA CHU KANG AVE 2,271 CHOA CHU KANG AVENUE 2 SINGAPORE 680271,42.41666667,351,244,964,2,-145000.0,-62000.0
952,2021-04,CHOA CHU KANG,EXECUTIVE,275,CHOA CHU KANG AVE 2,01 TO 03,144.0,Apartment,1993,71,628000.0,275 CHOA CHU KANG AVE 2,275 CHOA CHU KANG AVENUE 2 SINGAPORE 680275,42.63333333,455,296,891,2,-145000.0,-62000.0
953,2021-04,CHOA CHU KANG,EXECUTIVE,273,CHOA CHU KANG AVE 2,10 TO 12,146.0,Apartment,1993,71,580000.0,273 CHOA CHU KANG AVE 2,273 CHOA CHU KANG AVENUE 2 SINGAPORE 680273,41.26666667,356,349,861,11,-145000.0,-62000.0
954,2021-04,CHOA CHU KANG,EXECUTIVE,690B,CHOA CHU KANG CRES,10 TO 12,125.0,Apartment,2003,81,523000.0,690B CHOA CHU KANG CRES,690B CHOA CHU KANG CRESCENT SINGAPORE 682690,44.78333333,997,704,1050,11,-145000.0,-62000.0
955,2021-04,CHOA CHU KANG,EXECUTIVE,753,CHOA CHU KANG NTH 5,10 TO 12,146.0,Apartment,1995,73,575000.0,753 CHOA CHU KANG NTH 5,753 CHOA CHU KANG NORTH 5 SINGAPORE 680753,43.36666667,522,225,739,11,-145000.0,-62000.0
956,2021-04,CHOA CHU KANG,EXECUTIVE,560,CHOA CHU KANG NTH 6,07 TO 09,146.0,Apartment,1996,73,645000.0,560 CHOA CHU KANG NTH 6,560 CHOA CHU KANG NORTH 6 SINGAPORE 680560,44.66666667,331,275,453,8,-145000.0,-62000.0
957,2021-04,CHOA CHU KANG,EXECUTIVE,163,JLN TECK WHYE,07 TO 09,142.0,Apartment,1998,76,598000.0,163 JLN TECK WHYE,163 JALAN TECK WHYE SINGAPORE 680163,42.48333333,654,1358,728,8,-145000.0,-62000.0
958,2021-05,CHOA CHU KANG,EXECUTIVE,753,CHOA CHU KANG NTH 5,04 TO 06,145.0,Apartment,1995,73,592000.0,753 CHOA CHU KANG NTH 5,753 CHOA CHU KANG NORTH 5 SINGAPORE 680753,43.36666667,522,225,739,5,-145000.0,-62000.0
959,2021-05,CHOA CHU KANG,EXECUTIVE,523,CHOA CHU KANG ST 51,13 TO 15,145.0,Apartment,1995,72,580000.0,523 CHOA CHU KANG ST 51,523 CHOA CHU KANG STREET 51 SINGAPORE 680523,46.21666667,415,580,1216,14,-145000.0,-62000.0
960,2021-05,CHOA CHU KANG,EXECUTIVE,524,CHOA CHU KANG ST 51,01 TO 03,142.0,Apartment,1995,72,555000.0,524 CHOA CHU KANG ST 51,524 CHOA CHU KANG STREET 51 SINGAPORE 680524,46.83333333,373,539,1175,2,-145000.0,-62000.0
961,2021-05,CHOA CHU KANG,EXECUTIVE,163,JLN TECK WHYE,07 TO 09,141.0,Apartment,1998,76,665000.0,163 JLN TECK WHYE,163 JALAN TECK WHYE SINGAPORE 680163,42.48333333,654,1358,728,8,-145000.0,-62000.0
962,2021-05,CHOA CHU KANG,EXECUTIVE,163,JLN TECK WHYE,04 TO 06,140.0,Apartment,1998,76,720000.0,163 JLN TECK WHYE,163 JALAN TECK WHYE SINGAPORE 680163,42.48333333,654,1358,728,5,-145000.0,-62000.0
963,2021-06,CHOA CHU KANG,EXECUTIVE,274,CHOA CHU KANG AVE 2,07 TO 09,143.0,Apartment,1993,71,580000.0,274 CHOA CHU KANG AVE 2,274 CHOA CHU KANG AVENUE 2 SINGAPORE 680274,41.43333333,395,339,878,8,-145000.0,-62000.0
964,2021-06,CHOA CHU KANG,EXECUTIVE,282,CHOA CHU KANG AVE 3,01 TO 03,144.0,Apartment,1992,70,580000.0,282 CHOA CHU KANG AVE 3,282 CHOA CHU KANG AVENUE 3 SINGAPORE 680282,43.93333333,467,498,692,2,-145000.0,-62000.0
965,2021-06,CHOA CHU KANG,EXECUTIVE,419,CHOA CHU KANG AVE 4,10 TO 12,148.0,Apartment,1993,70,650000.0,419 CHOA CHU KANG AVE 4,419 CHOA CHU KANG AVENUE 4 SINGAPORE 680419,44.15,663,639,691,11,-145000.0,-62000.0
966,2021-06,CHOA CHU KANG,EXECUTIVE,764,CHOA CHU KANG NTH 5,01 TO 03,140.0,Apartment,1996,74,526000.0,764 CHOA CHU KANG NTH 5,764 CHOA CHU KANG NORTH 5 SINGAPORE 680764,47.78333333,741,261,727,2,-145000.0,-62000.0
967,2021-06,CHOA CHU KANG,EXECUTIVE,531,CHOA CHU KANG ST 51,07 TO 09,148.0,Apartment,1995,72,480000.0,531 CHOA CHU KANG ST 51,531 CHOA CHU KANG STREET 51 SINGAPORE 680531,45.08333333,268,411,1039,8,-145000.0,-62000.0
968,2021-07,CHOA CHU KANG,EXECUTIVE,273,CHOA CHU KANG AVE 2,10 TO 12,148.0,Apartment,1993,71,600000.0,273 CHOA CHU KANG AVE 2,273 CHOA CHU KANG AVENUE 2 SINGAPORE 680273,41.26666667,356,349,861,11,-145000.0,-62000.0
969,2021-07,CHOA CHU KANG,EXECUTIVE,437,CHOA CHU KANG AVE 4,10 TO 12,148.0,Apartment,1993,71,630000.0,437 CHOA CHU KANG AVE 4,437 CHOA CHU KANG AVENUE 4 SINGAPORE 680437,43.98333333,616,845,627,11,-145000.0,-62000.0
970,2021-07,CHOA CHU KANG,EXECUTIVE,758,CHOA CHU KANG NTH 5,04 TO 06,146.0,Apartment,1995,73,612000.0,758 CHOA CHU KANG NTH 5,758 CHOA CHU KANG NORTH 5 SINGAPORE 680758,46.05,470,221,564,5,-145000.0,-62000.0
971,2021-07,CHOA CHU KANG,EXECUTIVE,754,CHOA CHU KANG NTH 5,07 TO 09,154.0,Apartment,1995,73,630000.0,754 CHOA CHU KANG NTH 5,754 CHOA CHU KANG NORTH 5 SINGAPORE 680754,44.08333333,487,258,699,8,-145000.0,-62000.0
972,2021-07,CHOA CHU KANG,EXECUTIVE,556,CHOA CHU KANG NTH 6,07 TO 09,148.0,Apartment,1996,73,665000.0,556 CHOA CHU KANG NTH 6,556 CHOA CHU KANG NORTH 6 SINGAPORE 680556,43.31666667,449,216,570,8,-145000.0,-62000.0
973,2021-07,CHOA CHU KANG,EXECUTIVE,555,CHOA CHU KANG NTH 6,07 TO 09,148.0,Apartment,1996,73,620000.0,555 CHOA CHU KANG NTH 6,555 CHOA CHU KANG NORTH 6 SINGAPORE 680555,45.9,428,277,550,8,-145000.0,-62000.0
974,2021-07,CHOA CHU KANG,EXECUTIVE,523,CHOA CHU KANG ST 51,01 TO 03,152.0,Apartment,1995,72,535000.0,523 CHOA CHU KANG ST 51,523 CHOA CHU KANG STREET 51 SINGAPORE 680523,46.21666667,415,580,1216,2,-145000.0,-62000.0
975,2021-07,CHOA CHU KANG,EXECUTIVE,523,CHOA CHU KANG ST 51,04 TO 06,152.0,Apartment,1995,72,580000.0,523 CHOA CHU KANG ST 51,523 CHOA CHU KANG STREET 51 SINGAPORE 680523,46.21666667,415,580,1216,5,-145000.0,-62000.0
976,2021-07,CHOA CHU KANG,EXECUTIVE,530,CHOA CHU KANG ST 51,10 TO 12,144.0,Apartment,1995,72,573000.0,530 CHOA CHU KANG ST 51,530 CHOA CHU KANG STREET 51 SINGAPORE 680530,45.41666667,232,375,1004,11,-145000.0,-62000.0
977,2021-07,CHOA CHU KANG,EXECUTIVE,606,CHOA CHU KANG ST 62,04 TO 06,145.0,Apartment,1996,73,622000.0,606 CHOA CHU KANG ST 62,606 CHOA CHU KANG STREET 62 SINGAPORE 680606,44.91666667,458,706,454,5,-145000.0,-62000.0
978,2021-07,CHOA CHU KANG,EXECUTIVE,602,CHOA CHU KANG ST 62,01 TO 03,146.0,Apartment,1996,73,610000.0,602 CHOA CHU KANG ST 62,602 CHOA CHU KANG STREET 62 SINGAPORE 680602,44.66666667,332,536,453,2,-145000.0,-62000.0
979,2021-07,CHOA CHU KANG,EXECUTIVE,164,JLN TECK WHYE,01 TO 03,140.0,Apartment,1998,75,615000.0,164 JLN TECK WHYE,164 JALAN TECK WHYE SINGAPORE 680164,42.81666667,718,687,793,2,-145000.0,-62000.0
980,2021-08,CHOA CHU KANG,EXECUTIVE,273,CHOA CHU KANG AVE 2,10 TO 12,147.0,Apartment,1993,70,628000.0,273 CHOA CHU KANG AVE 2,273 CHOA CHU KANG AVENUE 2 SINGAPORE 680273,41.26666667,356,349,861,11,-145000.0,-62000.0
981,2021-08,CHOA CHU KANG,EXECUTIVE,437,CHOA CHU KANG AVE 4,01 TO 03,144.0,Apartment,1993,70,600000.0,437 CHOA CHU KANG AVE 4,437 CHOA CHU KANG AVENUE 4 SINGAPORE 680437,43.98333333,616,845,627,2,-145000.0,-62000.0
982,2021-08,CHOA CHU KANG,EXECUTIVE,690B,CHOA CHU KANG CRES,10 TO 12,125.0,Apartment,2003,80,525000.0,690B CHOA CHU KANG CRES,690B CHOA CHU KANG CRESCENT SINGAPORE 682690,44.78333333,997,704,1050,11,-145000.0,-62000.0
983,2021-08,CHOA CHU KANG,EXECUTIVE,523,CHOA CHU KANG ST 51,10 TO 12,152.0,Apartment,1995,72,615000.0,523 CHOA CHU KANG ST 51,523 CHOA CHU KANG STREET 51 SINGAPORE 680523,46.21666667,415,580,1216,11,-145000.0,-62000.0
984,2021-08,CHOA CHU KANG,EXECUTIVE,602,CHOA CHU KANG ST 62,04 TO 06,145.0,Apartment,1996,73,655000.0,602 CHOA CHU KANG ST 62,602 CHOA CHU KANG STREET 62 SINGAPORE 680602,44.66666667,332,536,453,5,-145000.0,-62000.0
985,2021-08,CHOA CHU KANG,EXECUTIVE,163,JLN TECK WHYE,13 TO 15,140.0,Apartment,1998,75,722000.0,163 JLN TECK WHYE,163 JALAN TECK WHYE SINGAPORE 680163,42.48333333,654,1358,728,14,-145000.0,-62000.0
986,2021-09,CHOA CHU KANG,EXECUTIVE,606,CHOA CHU KANG ST 62,10 TO 12,147.0,Apartment,1996,73,620000.0,606 CHOA CHU KANG ST 62,606 CHOA CHU KANG STREET 62 SINGAPORE 680606,44.91666667,458,706,454,11,-145000.0,-62000.0
987,2021-10,CHOA CHU KANG,EXECUTIVE,448,CHOA CHU KANG AVE 4,04 TO 06,140.0,Apartment,1997,74,635000.0,448 CHOA CHU KANG AVE 4,448 CHOA CHU KANG AVENUE 4 SINGAPORE 680448,50.15,389,213,1109,5,-145000.0,-62000.0
988,2021-10,CHOA CHU KANG,EXECUTIVE,663,CHOA CHU KANG CRES,16 TO 18,141.0,Apartment,1999,76,595000.0,663 CHOA CHU KANG CRES,663 CHOA CHU KANG CRESCENT SINGAPORE 680663,48.51666667,701,584,755,17,-145000.0,-62000.0
989,2021-10,CHOA CHU KANG,EXECUTIVE,207,CHOA CHU KANG CTRL,10 TO 12,142.0,Apartment,1989,67,665000.0,207 CHOA CHU KANG CTRL,207 CHOA CHU KANG CENTRAL SINGAPORE 680207,45.55,731,208,794,11,-145000.0,-62000.0
990,2021-10,CHOA CHU KANG,EXECUTIVE,758,CHOA CHU KANG NTH 5,04 TO 06,147.0,Apartment,1995,72,630000.0,758 CHOA CHU KANG NTH 5,758 CHOA CHU KANG NORTH 5 SINGAPORE 680758,46.05,470,221,564,5,-145000.0,-62000.0
991,2021-10,CHOA CHU KANG,EXECUTIVE,555,CHOA CHU KANG NTH 6,04 TO 06,146.0,Apartment,1996,73,680000.0,555 CHOA CHU KANG NTH 6,555 CHOA CHU KANG NORTH 6 SINGAPORE 680555,45.9,428,277,550,5,-145000.0,-62000.0
992,2021-10,CHOA CHU KANG,EXECUTIVE,524,CHOA CHU KANG ST 51,10 TO 12,145.0,Apartment,1995,72,615000.0,524 CHOA CHU KANG ST 51,524 CHOA CHU KANG STREET 51 SINGAPORE 680524,46.83333333,373,539,1175,11,-145000.0,-62000.0
993,2021-10,CHOA CHU KANG,EXECUTIVE,524,CHOA CHU KANG ST 51,07 TO 09,145.0,Apartment,1995,72,600000.0,524 CHOA CHU KANG ST 51,524 CHOA CHU KANG STREET 51 SINGAPORE 680524,46.83333333,373,539,1175,8,-145000.0,-62000.0
994,2021-10,CHOA CHU KANG,EXECUTIVE,164,JLN TECK WHYE,13 TO 15,141.0,Apartment,1998,75,675000.0,164 JLN TECK WHYE,164 JALAN TECK WHYE SINGAPORE 680164,42.81666667,718,687,793,14,-145000.0,-62000.0
995,2021-11,CHOA CHU KANG,EXECUTIVE,420,CHOA CHU KANG AVE 4,10 TO 12,148.0,Apartment,1993,70,663000.0,420 CHOA CHU KANG AVE 4,420 CHOA CHU KANG AVENUE 4 SINGAPORE 680420,45.11666667,609,570,753,11,-145000.0,-62000.0
996,2021-11,CHOA CHU KANG,EXECUTIVE,663,CHOA CHU KANG CRES,04 TO 06,141.0,Apartment,1999,76,580000.0,663 CHOA CHU KANG CRES,663 CHOA CHU KANG CRESCENT SINGAPORE 680663,48.51666667,701,584,755,5,-145000.0,-62000.0
997,2021-11,CHOA CHU KANG,EXECUTIVE,755,CHOA CHU KANG NTH 5,01 TO 03,151.0,Apartment,1995,72,650000.0,755 CHOA CHU KANG NTH 5,755 CHOA CHU KANG NORTH 5 SINGAPORE 680755,43.43333333,404,294,676,2,-145000.0,-62000.0
